cancer_type	tissue	target_index	track_name	strand	assay_title	output_type	ontology_curie	biosample_name	biosample_type	biosample_life_stage	data_source	gtex_tissue	histone_mark	transcription_factor	nonzero_mean	matched_patterns
COAD	Colon	1272	UBERON:0004992 total RNA-seq	+	total RNA-seq	OutputType.RNA_SEQ	UBERON:0004992	mucosa of descending colon	tissue	adult	encode				0.10411433130502701	\bcolon\b;\bcolon\b
COAD	Colon	1543	UBERON:0004992 total RNA-seq	-	total RNA-seq	OutputType.RNA_SEQ	UBERON:0004992	mucosa of descending colon	tissue	adult	encode				0.10411433130502701	\bcolon\b;\bcolon\b
COAD	Colon	5487	junction_UBERON:0004992 total RNA-seq			OutputType.SPLICE_JUNCTIONS	UBERON:0004992	mucosa of descending colon	tissue							\bcolon\b;\bcolon\b
COAD	Colon	4753	usage_UBERON:0004992 total RNA-seq	+	total RNA-seq	OutputType.SPLICE_SITE_USAGE	UBERON:0004992	mucosa of descending colon	tissue	adult	encode					\bcolon\b;\bcolon\b
COAD	Colon	5120	usage_UBERON:0004992 total RNA-seq	-	total RNA-seq	OutputType.SPLICE_SITE_USAGE	UBERON:0004992	mucosa of descending colon	tissue	adult	encode					\bcolon\b;\bcolon\b
COAD	Colon	2700	UBERON:0003346 Histone ChIP-seq H3K27ac	.	Histone ChIP-seq	OutputType.CHIP_HISTONE	UBERON:0003346	mucosa of rectum	tissue	adult	encode		H3K27ac		1.2068597078323364	\brectum\b
COAD	Colon	2701	UBERON:0003346 Histone ChIP-seq H3K36me3	.	Histone ChIP-seq	OutputType.CHIP_HISTONE	UBERON:0003346	mucosa of rectum	tissue	adult	encode		H3K36me3		0.8918594121932983	\brectum\b
COAD	Colon	2702	UBERON:0003346 Histone ChIP-seq H3K4me1	.	Histone ChIP-seq	OutputType.CHIP_HISTONE	UBERON:0003346	mucosa of rectum	tissue	adult	encode		H3K4me1		0.9211472272872925	\brectum\b
COAD	Colon	2703	UBERON:0003346 Histone ChIP-seq H3K4me3	.	Histone ChIP-seq	OutputType.CHIP_HISTONE	UBERON:0003346	mucosa of rectum	tissue	adult	encode		H3K4me3		0.9614381790161133	\brectum\b
COAD	Colon	2704	UBERON:0003346 Histone ChIP-seq H3K9ac	.	Histone ChIP-seq	OutputType.CHIP_HISTONE	UBERON:0003346	mucosa of rectum	tissue	adult	encode		H3K9ac		0.8959307074546814	\brectum\b
COAD	Colon	2780	UBERON:0012489 Histone ChIP-seq H3K27ac	.	Histone ChIP-seq	OutputType.CHIP_HISTONE	UBERON:0012489	muscle layer of colon	tissue	adult	encode		H3K27ac		1.6868175268173218	\bcolon\b;\bcolon\b
COAD	Colon	2781	UBERON:0012489 Histone ChIP-seq H3K36me3	.	Histone ChIP-seq	OutputType.CHIP_HISTONE	UBERON:0012489	muscle layer of colon	tissue	adult	encode		H3K36me3		0.9592627882957458	\bcolon\b;\bcolon\b
COAD	Colon	2782	UBERON:0012489 Histone ChIP-seq H3K4me1	.	Histone ChIP-seq	OutputType.CHIP_HISTONE	UBERON:0012489	muscle layer of colon	tissue	adult	encode		H3K4me1		0.9385117888450623	\bcolon\b;\bcolon\b
COAD	Colon	2783	UBERON:0012489 Histone ChIP-seq H3K4me3	.	Histone ChIP-seq	OutputType.CHIP_HISTONE	UBERON:0012489	muscle layer of colon	tissue	adult	encode		H3K4me3		0.8421162962913513	\bcolon\b;\bcolon\b
COAD	Colon	2784	UBERON:0012489 Histone ChIP-seq H3K9ac	.	Histone ChIP-seq	OutputType.CHIP_HISTONE	UBERON:0012489	muscle layer of colon	tissue	adult	encode		H3K9ac		0.8927491307258606	\bcolon\b;\bcolon\b
COAD	Colon	358	hCAGE UBERON:0001052	+	hCAGE	OutputType.CAGE	UBERON:0001052	rectum	tissue		fantom				130.85585021972656	\brectum\b
COAD	Colon	631	hCAGE UBERON:0001052	-	hCAGE	OutputType.CAGE	UBERON:0001052	rectum	tissue		fantom				130.85585021972656	\brectum\b
COAD	Colon	133	UBERON:0001159 ATAC-seq	.	ATAC-seq	OutputType.ATAC	UBERON:0001159	sigmoid colon	tissue	adult	encode				1.3383288383483887	\bcolon\b;\bcolon\b
COAD	Colon	946	UBERON:0001159 DNase-seq	.	DNase-seq	OutputType.DNASE	UBERON:0001159	sigmoid colon	tissue	adult	encode				0.9145393967628479	\bcolon\b;\bcolon\b
COAD	Colon	2525	UBERON:0001159 Histone ChIP-seq H3K27ac	.	Histone ChIP-seq	OutputType.CHIP_HISTONE	UBERON:0001159	sigmoid colon	tissue	adult	encode		H3K27ac		0.7376067638397217	\bcolon\b;\bcolon\b
COAD	Colon	2526	UBERON:0001159 Histone ChIP-seq H3K27me3	.	Histone ChIP-seq	OutputType.CHIP_HISTONE	UBERON:0001159	sigmoid colon	tissue	adult	encode		H3K27me3		0.862529993057251	\bcolon\b;\bcolon\b
COAD	Colon	2527	UBERON:0001159 Histone ChIP-seq H3K36me3	.	Histone ChIP-seq	OutputType.CHIP_HISTONE	UBERON:0001159	sigmoid colon	tissue	adult	encode		H3K36me3		0.8250663876533508	\bcolon\b;\bcolon\b
COAD	Colon	2528	UBERON:0001159 Histone ChIP-seq H3K4me1	.	Histone ChIP-seq	OutputType.CHIP_HISTONE	UBERON:0001159	sigmoid colon	tissue	adult	encode		H3K4me1		0.8141694664955139	\bcolon\b;\bcolon\b
COAD	Colon	2529	UBERON:0001159 Histone ChIP-seq H3K4me3	.	Histone ChIP-seq	OutputType.CHIP_HISTONE	UBERON:0001159	sigmoid colon	tissue	adult	encode		H3K4me3		0.9082852602005005	\bcolon\b;\bcolon\b
COAD	Colon	4339	UBERON:0001159 TF ChIP-seq CTCF	.	TF ChIP-seq	OutputType.CHIP_TF	UBERON:0001159	sigmoid colon	tissue	adult	encode			CTCF	0.7886322140693665	\bcolon\b;\bcolon\b
COAD	Colon	4340	UBERON:0001159 TF ChIP-seq EP300	.	TF ChIP-seq	OutputType.CHIP_TF	UBERON:0001159	sigmoid colon	tissue	adult	encode			EP300	0.7754862308502197	\bcolon\b;\bcolon\b
COAD	Colon	4341	UBERON:0001159 TF ChIP-seq POLR2A	.	TF ChIP-seq	OutputType.CHIP_TF	UBERON:0001159	sigmoid colon	tissue	adult	encode			POLR2A	0.7840871214866638	\bcolon\b;\bcolon\b
COAD	Colon	4342	UBERON:0001159 TF ChIP-seq POLR2AphosphoS5	.	TF ChIP-seq	OutputType.CHIP_TF	UBERON:0001159	sigmoid colon	tissue	adult	encode			POLR2AphosphoS5	0.6263894438743591	\bcolon\b;\bcolon\b
COAD	Colon	1216	UBERON:0001159 total RNA-seq	+	total RNA-seq	OutputType.RNA_SEQ	UBERON:0001159	sigmoid colon	tissue	adult	encode				0.09938795119524002	\bcolon\b;\bcolon\b
COAD	Colon	1487	UBERON:0001159 total RNA-seq	-	total RNA-seq	OutputType.RNA_SEQ	UBERON:0001159	sigmoid colon	tissue	adult	encode				0.09938795119524002	\bcolon\b;\bcolon\b
COAD	Colon	5395	junction_UBERON:0001159 polyA plus RNA-seq			OutputType.SPLICE_JUNCTIONS	UBERON:0001159	sigmoid colon	tissue							\bcolon\b;\bcolon\b
COAD	Colon	5396	junction_UBERON:0001159 total RNA-seq			OutputType.SPLICE_JUNCTIONS	UBERON:0001159	sigmoid colon	tissue							\bcolon\b;\bcolon\b
COAD	Colon	4662	usage_UBERON:0001159 total RNA-seq	+	total RNA-seq	OutputType.SPLICE_SITE_USAGE	UBERON:0001159	sigmoid colon	tissue	adult	encode					\bcolon\b;\bcolon\b
COAD	Colon	5029	usage_UBERON:0001159 total RNA-seq	-	total RNA-seq	OutputType.SPLICE_SITE_USAGE	UBERON:0001159	sigmoid colon	tissue	adult	encode					\bcolon\b;\bcolon\b
COAD	Colon	132	UBERON:0001157 ATAC-seq	.	ATAC-seq	OutputType.ATAC	UBERON:0001157	transverse colon	tissue	adult	encode				1.2739818096160889	\bcolon\b;\bcolon\b
COAD	Colon	945	UBERON:0001157 DNase-seq	.	DNase-seq	OutputType.DNASE	UBERON:0001157	transverse colon	tissue	adult	encode				1.0917359590530396	\bcolon\b;\bcolon\b
COAD	Colon	2520	UBERON:0001157 Histone ChIP-seq H3K27ac	.	Histone ChIP-seq	OutputType.CHIP_HISTONE	UBERON:0001157	transverse colon	tissue	adult	encode		H3K27ac		0.7854095697402954	\bcolon\b;\bcolon\b
COAD	Colon	2521	UBERON:0001157 Histone ChIP-seq H3K27me3	.	Histone ChIP-seq	OutputType.CHIP_HISTONE	UBERON:0001157	transverse colon	tissue	adult	encode		H3K27me3		0.8251835703849792	\bcolon\b;\bcolon\b
COAD	Colon	2522	UBERON:0001157 Histone ChIP-seq H3K36me3	.	Histone ChIP-seq	OutputType.CHIP_HISTONE	UBERON:0001157	transverse colon	tissue	adult	encode		H3K36me3		0.8235317468643188	\bcolon\b;\bcolon\b
COAD	Colon	2523	UBERON:0001157 Histone ChIP-seq H3K4me1	.	Histone ChIP-seq	OutputType.CHIP_HISTONE	UBERON:0001157	transverse colon	tissue	adult	encode		H3K4me1		0.8129381537437439	\bcolon\b;\bcolon\b
COAD	Colon	2524	UBERON:0001157 Histone ChIP-seq H3K4me3	.	Histone ChIP-seq	OutputType.CHIP_HISTONE	UBERON:0001157	transverse colon	tissue	adult	encode		H3K4me3		0.8056944012641907	\bcolon\b;\bcolon\b
COAD	Colon	4335	UBERON:0001157 TF ChIP-seq CTCF	.	TF ChIP-seq	OutputType.CHIP_TF	UBERON:0001157	transverse colon	tissue	adult	encode			CTCF	0.7121732234954834	\bcolon\b;\bcolon\b
COAD	Colon	4336	UBERON:0001157 TF ChIP-seq EP300	.	TF ChIP-seq	OutputType.CHIP_TF	UBERON:0001157	transverse colon	tissue	adult	encode			EP300	1.2841821908950806	\bcolon\b;\bcolon\b
COAD	Colon	4337	UBERON:0001157 TF ChIP-seq POLR2A	.	TF ChIP-seq	OutputType.CHIP_TF	UBERON:0001157	transverse colon	tissue	adult	encode			POLR2A	0.7271764874458313	\bcolon\b;\bcolon\b
COAD	Colon	4338	UBERON:0001157 TF ChIP-seq POLR2AphosphoS5	.	TF ChIP-seq	OutputType.CHIP_TF	UBERON:0001157	transverse colon	tissue	adult	encode			POLR2AphosphoS5	0.7033071517944336	\bcolon\b;\bcolon\b
COAD	Colon	1214	UBERON:0001157 total RNA-seq	+	total RNA-seq	OutputType.RNA_SEQ	UBERON:0001157	transverse colon	tissue	adult	encode				0.09727869927883148	\bcolon\b;\bcolon\b
COAD	Colon	1485	UBERON:0001157 total RNA-seq	-	total RNA-seq	OutputType.RNA_SEQ	UBERON:0001157	transverse colon	tissue	adult	encode				0.09727869927883148	\bcolon\b;\bcolon\b
COAD	Colon	5393	junction_UBERON:0001157 total RNA-seq			OutputType.SPLICE_JUNCTIONS	UBERON:0001157	transverse colon	tissue							\bcolon\b;\bcolon\b
COAD	Colon	4659	usage_UBERON:0001157 total RNA-seq	+	total RNA-seq	OutputType.SPLICE_SITE_USAGE	UBERON:0001157	transverse colon	tissue	adult	encode					\bcolon\b;\bcolon\b
COAD	Colon	5026	usage_UBERON:0001157 total RNA-seq	-	total RNA-seq	OutputType.SPLICE_SITE_USAGE	UBERON:0001157	transverse colon	tissue	adult	encode					\bcolon\b;\bcolon\b
DLBC	Lymphoid	1585	EFO:0000572 gtex Cells_EBV-transformed_lymphocytes polyA plus RNA-seq	.	polyA plus RNA-seq	OutputType.RNA_SEQ	EFO:0000572	lymphoblast	tissue	adult	gtex	Cells_EBV-transformed_lymphocytes			0.06413153558969498	\blymphoblast\b
DLBC	Lymphoid	4547	usage_EFO:0000572 gtex Cells_EBV-transformed_lymphocytes polyA plus RNA-seq	+	polyA plus RNA-seq	OutputType.SPLICE_SITE_USAGE	EFO:0000572	lymphoblast	tissue	adult	gtex	Cells_EBV-transformed_lymphocytes				\blymphoblast\b
DLBC	Lymphoid	4914	usage_EFO:0000572 gtex Cells_EBV-transformed_lymphocytes polyA plus RNA-seq	-	polyA plus RNA-seq	OutputType.SPLICE_SITE_USAGE	EFO:0000572	lymphoblast	tissue	adult	gtex	Cells_EBV-transformed_lymphocytes				\blymphoblast\b
DLBC	Lymphoid	1643	UBERON:0002106 gtex Spleen polyA plus RNA-seq	.	polyA plus RNA-seq	OutputType.RNA_SEQ	UBERON:0002106	spleen	tissue	adult	gtex	Spleen			0.05477229878306389	\bspleen\b;\bspleen\b
DLBC	Lymphoid	4715	usage_UBERON:0002106 gtex Spleen polyA plus RNA-seq	+	polyA plus RNA-seq	OutputType.SPLICE_SITE_USAGE	UBERON:0002106	spleen	tissue	adult	gtex	Spleen				\bspleen\b;\bspleen\b
DLBC	Lymphoid	5082	usage_UBERON:0002106 gtex Spleen polyA plus RNA-seq	-	polyA plus RNA-seq	OutputType.SPLICE_SITE_USAGE	UBERON:0002106	spleen	tissue	adult	gtex	Spleen				\bspleen\b;\bspleen\b
DLBC	Lymphoid	1679	UBERON:0013756 gtex Whole_Blood polyA plus RNA-seq	.	polyA plus RNA-seq	OutputType.RNA_SEQ	UBERON:0013756	venous blood	tissue	adult	gtex	Whole_Blood			0.05588344484567642	\bblood\b
DLBC	Lymphoid	4781	usage_UBERON:0013756 gtex Whole_Blood polyA plus RNA-seq	+	polyA plus RNA-seq	OutputType.SPLICE_SITE_USAGE	UBERON:0013756	venous blood	tissue	adult	gtex	Whole_Blood				\bblood\b
DLBC	Lymphoid	5148	usage_UBERON:0013756 gtex Whole_Blood polyA plus RNA-seq	-	polyA plus RNA-seq	OutputType.SPLICE_SITE_USAGE	UBERON:0013756	venous blood	tissue	adult	gtex	Whole_Blood				\bblood\b
DLBC	Lymphoid	5281	junction_EFO:0000572 gtex Cells_EBV-transformed_lymphocytes polyA plus RNA-seq			OutputType.SPLICE_JUNCTIONS	EFO:0000572	lymphoblast	tissue			Cells_EBV-transformed_lymphocytes				\blymphoblast\b
DLBC	Lymphoid	5449	junction_UBERON:0002106 gtex Spleen polyA plus RNA-seq			OutputType.SPLICE_JUNCTIONS	UBERON:0002106	spleen	tissue			Spleen				\bspleen\b;\bspleen\b
DLBC	Lymphoid	5515	junction_UBERON:0013756 gtex Whole_Blood polyA plus RNA-seq			OutputType.SPLICE_JUNCTIONS	UBERON:0013756	venous blood	tissue			Whole_Blood				\bblood\b
DLBC	Lymphoid	1249	UBERON:0002106 polyA plus RNA-seq	+	polyA plus RNA-seq	OutputType.RNA_SEQ	UBERON:0002106	spleen	tissue	adult	encode				0.12643910944461823	\bspleen\b;\bspleen\b
DLBC	Lymphoid	1520	UBERON:0002106 polyA plus RNA-seq	-	polyA plus RNA-seq	OutputType.RNA_SEQ	UBERON:0002106	spleen	tissue	adult	encode				0.12643910944461823	\bspleen\b;\bspleen\b
DLBC	Lymphoid	1644	UBERON:0002106 polyA plus RNA-seq	.	polyA plus RNA-seq	OutputType.RNA_SEQ	UBERON:0002106	spleen	tissue	embryonic	encode				0.39663490653038025	\bspleen\b;\bspleen\b
DLBC	Lymphoid	4716	usage_UBERON:0002106 polyA plus RNA-seq	+	polyA plus RNA-seq	OutputType.SPLICE_SITE_USAGE	UBERON:0002106	spleen	tissue	adult	encode					\bspleen\b;\bspleen\b
DLBC	Lymphoid	5083	usage_UBERON:0002106 polyA plus RNA-seq	-	polyA plus RNA-seq	OutputType.SPLICE_SITE_USAGE	UBERON:0002106	spleen	tissue	adult	encode					\bspleen\b;\bspleen\b
DLBC	Lymphoid	1266	UBERON:0002370 polyA plus RNA-seq	+	polyA plus RNA-seq	OutputType.RNA_SEQ	UBERON:0002370	thymus	tissue	embryonic	encode				0.13122648000717163	\bthymus\b
DLBC	Lymphoid	1537	UBERON:0002370 polyA plus RNA-seq	-	polyA plus RNA-seq	OutputType.RNA_SEQ	UBERON:0002370	thymus	tissue	embryonic	encode				0.13122648000717163	\bthymus\b
DLBC	Lymphoid	1657	UBERON:0002370 polyA plus RNA-seq	.	polyA plus RNA-seq	OutputType.RNA_SEQ	UBERON:0002370	thymus	tissue	embryonic	encode				0.17336340248584747	\bthymus\b
DLBC	Lymphoid	4740	usage_UBERON:0002370 polyA plus RNA-seq	+	polyA plus RNA-seq	OutputType.SPLICE_SITE_USAGE	UBERON:0002370	thymus	tissue	embryonic	encode					\bthymus\b
DLBC	Lymphoid	5107	usage_UBERON:0002370 polyA plus RNA-seq	-	polyA plus RNA-seq	OutputType.SPLICE_SITE_USAGE	UBERON:0002370	thymus	tissue	embryonic	encode					\bthymus\b
DLBC	Lymphoid	144	UBERON:0002106 ATAC-seq	.	ATAC-seq	OutputType.ATAC	UBERON:0002106	spleen	tissue	adult	encode				0.18534542620182037	\bspleen\b;\bspleen\b
DLBC	Lymphoid	972	UBERON:0002106 DNase-seq	.	DNase-seq	OutputType.DNASE	UBERON:0002106	spleen	tissue	adult	encode				0.8771628141403198	\bspleen\b;\bspleen\b
DLBC	Lymphoid	2623	UBERON:0002106 Histone ChIP-seq H3K27ac	.	Histone ChIP-seq	OutputType.CHIP_HISTONE	UBERON:0002106	spleen	tissue	adult	encode		H3K27ac		0.7800244092941284	\bspleen\b;\bspleen\b
DLBC	Lymphoid	2624	UBERON:0002106 Histone ChIP-seq H3K27me3	.	Histone ChIP-seq	OutputType.CHIP_HISTONE	UBERON:0002106	spleen	tissue	adult	encode		H3K27me3		0.8321865200996399	\bspleen\b;\bspleen\b
DLBC	Lymphoid	2625	UBERON:0002106 Histone ChIP-seq H3K36me3	.	Histone ChIP-seq	OutputType.CHIP_HISTONE	UBERON:0002106	spleen	tissue	adult	encode		H3K36me3		0.8215964436531067	\bspleen\b;\bspleen\b
DLBC	Lymphoid	2626	UBERON:0002106 Histone ChIP-seq H3K4me1	.	Histone ChIP-seq	OutputType.CHIP_HISTONE	UBERON:0002106	spleen	tissue	adult	encode		H3K4me1		0.8138890862464905	\bspleen\b;\bspleen\b
DLBC	Lymphoid	2627	UBERON:0002106 Histone ChIP-seq H3K4me3	.	Histone ChIP-seq	OutputType.CHIP_HISTONE	UBERON:0002106	spleen	tissue	adult	encode		H3K4me3		0.7977772951126099	\bspleen\b;\bspleen\b
DLBC	Lymphoid	2628	UBERON:0002106 Histone ChIP-seq H3K9me3	.	Histone ChIP-seq	OutputType.CHIP_HISTONE	UBERON:0002106	spleen	tissue	adult	encode		H3K9me3		0.8140273690223694	\bspleen\b;\bspleen\b
DLBC	Lymphoid	4359	UBERON:0002106 TF ChIP-seq CTCF	.	TF ChIP-seq	OutputType.CHIP_TF	UBERON:0002106	spleen	tissue	adult	encode			CTCF	0.7327548265457153	\bspleen\b;\bspleen\b
DLBC	Lymphoid	4360	UBERON:0002106 TF ChIP-seq POLR2A	.	TF ChIP-seq	OutputType.CHIP_TF	UBERON:0002106	spleen	tissue	adult	encode			POLR2A	0.8179008960723877	\bspleen\b;\bspleen\b
DLBC	Lymphoid	4361	UBERON:0002106 TF ChIP-seq POLR2AphosphoS5	.	TF ChIP-seq	OutputType.CHIP_TF	UBERON:0002106	spleen	tissue	adult	encode			POLR2AphosphoS5	0.8303864002227783	\bspleen\b;\bspleen\b
DLBC	Lymphoid	1250	UBERON:0002106 total RNA-seq	+	total RNA-seq	OutputType.RNA_SEQ	UBERON:0002106	spleen	tissue	adult	encode				0.08943069726228714	\bspleen\b;\bspleen\b
DLBC	Lymphoid	1521	UBERON:0002106 total RNA-seq	-	total RNA-seq	OutputType.RNA_SEQ	UBERON:0002106	spleen	tissue	adult	encode				0.08943069726228714	\bspleen\b;\bspleen\b
DLBC	Lymphoid	399	hCAGE UBERON:0002106	+	hCAGE	OutputType.CAGE	UBERON:0002106	spleen	tissue		fantom				28.623931884765625	\bspleen\b;\bspleen\b
DLBC	Lymphoid	672	hCAGE UBERON:0002106	-	hCAGE	OutputType.CAGE	UBERON:0002106	spleen	tissue		fantom				28.623931884765625	\bspleen\b;\bspleen\b
DLBC	Lymphoid	5450	junction_UBERON:0002106 polyA plus RNA-seq			OutputType.SPLICE_JUNCTIONS	UBERON:0002106	spleen	tissue							\bspleen\b;\bspleen\b
DLBC	Lymphoid	5451	junction_UBERON:0002106 total RNA-seq			OutputType.SPLICE_JUNCTIONS	UBERON:0002106	spleen	tissue							\bspleen\b;\bspleen\b
DLBC	Lymphoid	4717	usage_UBERON:0002106 total RNA-seq	+	total RNA-seq	OutputType.SPLICE_SITE_USAGE	UBERON:0002106	spleen	tissue	adult	encode					\bspleen\b;\bspleen\b
DLBC	Lymphoid	5084	usage_UBERON:0002106 total RNA-seq	-	total RNA-seq	OutputType.SPLICE_SITE_USAGE	UBERON:0002106	spleen	tissue	adult	encode					\bspleen\b;\bspleen\b
DLBC	Lymphoid	986	UBERON:0002370 DNase-seq	.	DNase-seq	OutputType.DNASE	UBERON:0002370	thymus	tissue	embryonic	encode				0.23071163892745972	\bthymus\b
DLBC	Lymphoid	2680	UBERON:0002370 Histone ChIP-seq H3K27ac	.	Histone ChIP-seq	OutputType.CHIP_HISTONE	UBERON:0002370	thymus	tissue	embryonic	encode		H3K27ac		0.9632824063301086	\bthymus\b
DLBC	Lymphoid	2681	UBERON:0002370 Histone ChIP-seq H3K27me3	.	Histone ChIP-seq	OutputType.CHIP_HISTONE	UBERON:0002370	thymus	tissue	embryonic	encode		H3K27me3		0.9465627074241638	\bthymus\b
DLBC	Lymphoid	2682	UBERON:0002370 Histone ChIP-seq H3K36me3	.	Histone ChIP-seq	OutputType.CHIP_HISTONE	UBERON:0002370	thymus	tissue	embryonic	encode		H3K36me3		1.3685346841812134	\bthymus\b
DLBC	Lymphoid	2683	UBERON:0002370 Histone ChIP-seq H3K4me1	.	Histone ChIP-seq	OutputType.CHIP_HISTONE	UBERON:0002370	thymus	tissue	embryonic	encode		H3K4me1		1.824151873588562	\bthymus\b
DLBC	Lymphoid	2684	UBERON:0002370 Histone ChIP-seq H3K4me3	.	Histone ChIP-seq	OutputType.CHIP_HISTONE	UBERON:0002370	thymus	tissue	embryonic	encode		H3K4me3		1.1562947034835815	\bthymus\b
DLBC	Lymphoid	2685	UBERON:0002370 Histone ChIP-seq H3K9me3	.	Histone ChIP-seq	OutputType.CHIP_HISTONE	UBERON:0002370	thymus	tissue	embryonic	encode		H3K9me3		1.4777132272720337	\bthymus\b
DLBC	Lymphoid	419	hCAGE UBERON:0002370	+	hCAGE	OutputType.CAGE	UBERON:0002370	thymus	tissue		fantom				22.066835403442383	\bthymus\b
DLBC	Lymphoid	692	hCAGE UBERON:0002370	-	hCAGE	OutputType.CAGE	UBERON:0002370	thymus	tissue		fantom				22.066835403442383	\bthymus\b
DLBC	Lymphoid	5474	junction_UBERON:0002370 polyA plus RNA-seq			OutputType.SPLICE_JUNCTIONS	UBERON:0002370	thymus	tissue							\bthymus\b
DLBC	Lymphoid	421	hCAGE UBERON:0002372	+	hCAGE	OutputType.CAGE	UBERON:0002372	tonsil	tissue		fantom				45.03621292114258	\btonsil\b
DLBC	Lymphoid	694	hCAGE UBERON:0002372	-	hCAGE	OutputType.CAGE	UBERON:0002372	tonsil	tissue		fantom				45.03621292114258	\btonsil\b
ESCA	Esophagus	1664	UBERON:0004648 gtex Esophagus_Muscularis polyA plus RNA-seq	.	polyA plus RNA-seq	OutputType.RNA_SEQ	UBERON:0004648	esophagus muscularis mucosa	tissue	adult	gtex	Esophagus_Muscularis			0.05034983530640602	\besophagus\b;\besophagus\b
ESCA	Esophagus	4751	usage_UBERON:0004648 gtex Esophagus_Muscularis polyA plus RNA-seq	+	polyA plus RNA-seq	OutputType.SPLICE_SITE_USAGE	UBERON:0004648	esophagus muscularis mucosa	tissue	adult	gtex	Esophagus_Muscularis				\besophagus\b;\besophagus\b
ESCA	Esophagus	5118	usage_UBERON:0004648 gtex Esophagus_Muscularis polyA plus RNA-seq	-	polyA plus RNA-seq	OutputType.SPLICE_SITE_USAGE	UBERON:0004648	esophagus muscularis mucosa	tissue	adult	gtex	Esophagus_Muscularis				\besophagus\b;\besophagus\b
ESCA	Esophagus	1670	UBERON:0006920 gtex Esophagus_Mucosa polyA plus RNA-seq	.	polyA plus RNA-seq	OutputType.RNA_SEQ	UBERON:0006920	esophagus squamous epithelium	tissue	adult	gtex	Esophagus_Mucosa			0.05086713656783104	\besophagus\b;\besophagus\b
ESCA	Esophagus	4761	usage_UBERON:0006920 gtex Esophagus_Mucosa polyA plus RNA-seq	+	polyA plus RNA-seq	OutputType.SPLICE_SITE_USAGE	UBERON:0006920	esophagus squamous epithelium	tissue	adult	gtex	Esophagus_Mucosa				\besophagus\b;\besophagus\b
ESCA	Esophagus	5128	usage_UBERON:0006920 gtex Esophagus_Mucosa polyA plus RNA-seq	-	polyA plus RNA-seq	OutputType.SPLICE_SITE_USAGE	UBERON:0006920	esophagus squamous epithelium	tissue	adult	gtex	Esophagus_Mucosa				\besophagus\b;\besophagus\b
ESCA	Esophagus	5485	junction_UBERON:0004648 gtex Esophagus_Muscularis polyA plus RNA-seq			OutputType.SPLICE_JUNCTIONS	UBERON:0004648	esophagus muscularis mucosa	tissue			Esophagus_Muscularis				\besophagus\b;\besophagus\b
ESCA	Esophagus	5495	junction_UBERON:0006920 gtex Esophagus_Mucosa polyA plus RNA-seq			OutputType.SPLICE_JUNCTIONS	UBERON:0006920	esophagus squamous epithelium	tissue			Esophagus_Mucosa				\besophagus\b;\besophagus\b
ESCA	Esophagus	1208	UBERON:0001043 polyA plus RNA-seq	+	polyA plus RNA-seq	OutputType.RNA_SEQ	UBERON:0001043	esophagus	tissue	adult	encode				0.09775491803884506	\besophagus\b;\besophagus\b
ESCA	Esophagus	1479	UBERON:0001043 polyA plus RNA-seq	-	polyA plus RNA-seq	OutputType.RNA_SEQ	UBERON:0001043	esophagus	tissue	adult	encode				0.09775491803884506	\besophagus\b;\besophagus\b
ESCA	Esophagus	4650	usage_UBERON:0001043 polyA plus RNA-seq	+	polyA plus RNA-seq	OutputType.SPLICE_SITE_USAGE	UBERON:0001043	esophagus	tissue	adult	encode					\besophagus\b;\besophagus\b
ESCA	Esophagus	5017	usage_UBERON:0001043 polyA plus RNA-seq	-	polyA plus RNA-seq	OutputType.SPLICE_SITE_USAGE	UBERON:0001043	esophagus	tissue	adult	encode					\besophagus\b;\besophagus\b
ESCA	Esophagus	2502	UBERON:0001043 Histone ChIP-seq H3K27ac	.	Histone ChIP-seq	OutputType.CHIP_HISTONE	UBERON:0001043	esophagus	tissue	adult	encode		H3K27ac		1.2696486711502075	\besophagus\b;\besophagus\b
ESCA	Esophagus	2503	UBERON:0001043 Histone ChIP-seq H3K36me3	.	Histone ChIP-seq	OutputType.CHIP_HISTONE	UBERON:0001043	esophagus	tissue	adult	encode		H3K36me3		1.5379191637039185	\besophagus\b;\besophagus\b
ESCA	Esophagus	2504	UBERON:0001043 Histone ChIP-seq H3K4me1	.	Histone ChIP-seq	OutputType.CHIP_HISTONE	UBERON:0001043	esophagus	tissue	adult	encode		H3K4me1		1.4723411798477173	\besophagus\b;\besophagus\b
ESCA	Esophagus	2505	UBERON:0001043 Histone ChIP-seq H3K4me3	.	Histone ChIP-seq	OutputType.CHIP_HISTONE	UBERON:0001043	esophagus	tissue	adult	encode		H3K4me3		0.9049034118652344	\besophagus\b;\besophagus\b
ESCA	Esophagus	2506	UBERON:0001043 Histone ChIP-seq H3K9me3	.	Histone ChIP-seq	OutputType.CHIP_HISTONE	UBERON:0001043	esophagus	tissue	adult	encode		H3K9me3		1.5137780904769897	\besophagus\b;\besophagus\b
ESCA	Esophagus	356	hCAGE UBERON:0001043	+	hCAGE	OutputType.CAGE	UBERON:0001043	esophagus	tissue		fantom				51.76528549194336	\besophagus\b;\besophagus\b
